colour	x	y	clickSelects	fill
#0000FF	0.31283422459893	0.578969696969696	Adams	#0000FF
#FF0000	0.483957219251337	0.602848484848485	Adelphia	#FF0000
#0000FF	0.0989304812834225	0.614323232323232	A.K. (Harrow)	#0000FF
#0000FF	0.644385026737968	0.420393939393939	Amcor	#0000FF
#0000FF	0.494652406417112	0.465131313131313	Amsoy	#0000FF
#FF0000	0.548128342245989	0.43289898989899	Amsoy 71	#FF0000
#0000FF	0.526737967914438	0.57840404040404	Beeson	#0000FF
#FF0000	0.644385026737968	0.615444444444444	Beeson 80	#FF0000
#0000FF	0.558823529411765	0.841141414141414	Bonus	#0000FF
#FF0000	0.17379679144385	0.686414141414141	Boone	#FF0000
#FF0000	0.740641711229946	0.748191919191919	Burlison	#FF0000
#0000FF	0.526737967914438	0.488979797979798	Calland	#0000FF
#FF0000	0.644385026737968	0.653676767676767	Century	#FF0000
#FF0000	0.697860962566845	0.714585858585859	Century 84	#FF0000
#FF0000	0.719251336898396	0.550959595959596	Chamberlain	#FF0000
#FF0000	0.227272727272727	0.632232323232323	Chief	#FF0000
#FF0000	0.815508021390374	0.67079797979798	Cisne	#FF0000
#0000FF	0.366310160427808	0.61570707070707	Clark	#0000FF
#FF0000	0.473262032085562	0.548212121212121	Clark 63	#FF0000
#FF0000	0.740641711229946	0.458151515151515	Conrad	#FF0000
#FF0000	0.772727272727273	0.663454545454545	Corsica	#FF0000
#0000FF	0.516042780748663	0.509858585858586	Corsoy	#0000FF
#FF0000	0.644385026737968	0.528616161616161	Corsoy 79	#FF0000
#0000FF	0.633689839572192	0.483010101010101	Cumberland	#0000FF
#FF0000	0.526737967914438	0.615242424242424	Cutler	#FF0000
#0000FF	0.655080213903743	0.579434343434343	Douglas	#0000FF
#FF0000	0.783422459893048	0.588151515151515	Dunbar	#FF0000
#0000FF	0.0454545454545455	0.417353535353535	Dunfield	#0000FF
#FF0000	0.836898395721925	0.479555555555556	Dwight	#FF0000
#FF0000	0.697860962566845	0.370131313131313	Elgin	#FF0000
#FF0000	0.740641711229946	0.403080808080808	Elgin 87	#FF0000
#FF0000	0.740641711229946	0.651969696969697	Flyer	#FF0000
#0000FF	0.419786096256685	0.561525252525252	Ford	#0000FF
#FF0000	0.622994652406417	0.249313131313131	Franklin	#FF0000
#FF0000	0.248663101604278	0.540858585858586	Gibson	#FF0000
#0000FF	0.601604278074866	0.519484848484848	Harcor	#0000FF
#0000FF	0.344919786096257	0.566616161616162	Harosoy	#0000FF
#FF0000	0.473262032085562	0.577676767676767	Harosoy 63	#FF0000
#FF0000	0.697860962566845	0.568414141414141	Harper	#FF0000
#0000FF	0.302139037433155	0.57960606060606	Hawkeye	#0000FF
#FF0000	0.473262032085562	0.587060606060606	Hawkeye 63	#FF0000
#FF0000	0.815508021390374	0.363393939393939	IA 2021	#FF0000
#FF0000	0.815508021390374	0.598121212121212	IA 2022	#FF0000
#FF0000	0.8475935828877	0.465131313131313	IA 2038	#FF0000
#FF0000	0.868983957219251	0.487979797979798	IA 2050	#FF0000
#FF0000	0.868983957219251	0.507212121212121	IA 2052	#FF0000
#FF0000	0.922459893048128	0.38239393939394	IA 2065	#FF0000
#FF0000	0.901069518716578	0.321313131313131	IA 2068	#FF0000
#FF0000	0.933155080213904	0.487252525252525	IA 2094	#FF0000
#FF0000	0.815508021390374	0.46740404040404	IA 3004	#FF0000
#FF0000	0.8475935828877	0.32920202020202	IA 3010	#FF0000
#FF0000	0.879679144385027	0.419191919191919	IA 3014	#FF0000
#0000FF	0.901069518716578	0.263080808080808	IA 3023	#0000FF
#FF0000	0.911764705882353	0.322313131313131	IA 3024	#FF0000
#0000FF	0.0882352941176471	0.589535353535354	Illini	#0000FF
#FF0000	0.751336898395722	0.443242424242424	Jack	#FF0000
#FF0000	0.751336898395722	0.421838383838384	Kenwood	#FF0000
#FF0000	0.0989304812834225	0.669797979797979	Korean	#FF0000
#FF0000	0.794117647058823	0.556929292929293	KS4694	#FF0000
#0000FF	0.665775401069519	0.648363636363636	Lawrence	#0000FF
#FF0000	0.922459893048128	0.471535353535354	LD00-3309	#FF0000
#0000FF	0.259358288770053	0.471535353535354	Lincoln	#0000FF
#FF0000	0.419786096256685	0.538242424242424	Lindarin	#FF0000
#FF0000	0.901069518716578	0.567949494949495	LN97-15076	#FF0000
#FF0000	0.879679144385027	0.475464646464646	Loda	#FF0000
#FF0000	0.879679144385027	0.577595959595959	LS93-0375	#FF0000
#FF0000	0.815508021390374	0.504131313131313	Macon	#FF0000
#FF0000	0.120320855614973	0.485767676767676	Macoupin	#FF0000
#FF0000	0.163101604278075	0.859040404040403	Mandell	#FF0000
#FF0000	0.82620320855615	0.458222222222222	Maverick	#FF0000
#FF0000	0.227272727272727	0.620292929292929	Mingo	#FF0000
#FF0000	0.719251336898396	0.710282828282828	Morgan	#FF0000
#0000FF	0.141711229946524	0.705868686868687	Mukden	#0000FF
#FF0000	0.815508021390374	0.556474747474747	Mustang	#FF0000
#FF0000	0.911764705882353	0.407252525252525	NE3001	#FF0000
#0000FF	0.633689839572192	0.516525252525253	Oakland	#0000FF
#FF0000	0.82620320855615	0.646464646464647	Omaha	#FF0000
#FF0000	0.836898395721925	0.379707070707071	Pana	#FF0000
#FF0000	0.227272727272727	0.766757575757576	Patoka	#FF0000
#0000FF	0.644385026737968	0.450868686868686	Pella	#0000FF
#FF0000	0.729946524064171	0.479797979797979	Pella 86	#FF0000
#0000FF	0.355614973262032	0.553262626262626	Perry	#0000FF
#FF0000	0.70855614973262	0.588747474747474	Preston	#FF0000
#FF0000	0.751336898395722	0.557959595959596	Private 2- 1	#FF0000
#FF0000	0.804812834224599	0.443484848484848	Private 2-10	#FF0000
#FF0000	0.676470588235294	0.456232323232323	Private 2-11	#FF0000
#FF0000	0.82620320855615	0.446848484848484	Private 2-12	#FF0000
#FF0000	0.954545454545455	0.371818181818182	Private 2-13	#FF0000
#FF0000	0.954545454545455	0.611111111111111	Private 2-14	#FF0000
#FF0000	0.70855614973262	0.571191919191919	Private 2-15	#FF0000
#FF0000	0.804812834224599	0.539444444444445	Private 2-16	#FF0000
#FF0000	0.879679144385027	0.569989898989899	Private 2-17	#FF0000
#FF0000	0.836898395721925	0.685424242424242	Private 2-18	#FF0000
#FF0000	0.922459893048128	0.422323232323232	Private 2-19	#FF0000
#FF0000	0.762032085561497	0.483646464646464	Private 2- 2	#FF0000
#FF0000	0.922459893048128	0.433626262626262	Private 2-20	#FF0000
#FF0000	0.911764705882353	0.447575757575758	Private 2- 3	#FF0000
#FF0000	0.879679144385027	0.425686868686868	Private 2- 4	#FF0000
#FF0000	0.794117647058823	0.586343434343434	Private 2- 5	#FF0000
#FF0000	0.772727272727273	0.447090909090909	Private 2- 6	#FF0000
#FF0000	0.622994652406417	0.513464646464646	Private 2- 7	#FF0000
#FF0000	0.622994652406417	0.481484848484848	Private 2- 8	#FF0000
#FF0000	0.740641711229946	0.508181818181818	Private 2- 9	#FF0000
#0000FF	0.633689839572192	0.620292929292929	Private 3- 1	#0000FF
#FF0000	0.762032085561497	0.326909090909091	Private 3-10	#FF0000
#FF0000	0.82620320855615	0.500454545454545	Private 3-11	#FF0000
#FF0000	0.836898395721925	0.531222222222222	Private 3-12	#FF0000
#FF0000	0.911764705882353	0.442151515151515	Private 3-13	#FF0000
#FF0000	0.943850267379679	0.381545454545455	Private 3-14	#FF0000
#FF0000	0.687165775401069	0.560606060606061	Private 3-15	#FF0000
#FF0000	0.772727272727273	0.600090909090909	Private 3-16	#FF0000
#FF0000	0.783422459893048	0.48760606060606	Private 3-17	#FF0000
#FF0000	0.794117647058823	0.324151515151515	Private 3-18	#FF0000
#FF0000	0.804812834224599	0.596878787878788	Private 3-19	#FF0000
#FF0000	0.719251336898396	0.425161616161616	Private 3- 2	#FF0000
#FF0000	0.868983957219251	0.357212121212121	Private 3-20	#FF0000
#FF0000	0.879679144385027	0.449494949494949	Private 3-21	#FF0000
#FF0000	0.933155080213904	0.422868686868687	Private 3-22	#FF0000
#FF0000	0.933155080213904	0.431131313131313	Private 3-23	#FF0000
#FF0000	0.772727272727273	0.588616161616161	Private 3- 3	#FF0000
#FF0000	0.82620320855615	0.591828282828283	Private 3- 4	#FF0000
#FF0000	0.836898395721925	0.501838383838384	Private 3- 5	#FF0000
#FF0000	0.8475935828877	0.616616161616161	Private 3- 6	#FF0000
#FF0000	0.858288770053476	0.556474747474747	Private 3- 7	#FF0000
#FF0000	0.890374331550802	0.391646464646465	Private 3- 8	#FF0000
#FF0000	0.751336898395722	0.524333333333334	Private 3- 9	#FF0000
#FF0000	0.70855614973262	0.545909090909091	Private 4- 1	#FF0000
#FF0000	0.868983957219251	0.325525252525252	Private 4-10	#FF0000
#FF0000	0.868983957219251	0.366393939393939	Private 4-11	#FF0000
#FF0000	0.580213903743315	0.483929292929293	Private 4-12	#FF0000
#FF0000	0.697860962566845	0.472909090909091	Private 4-13	#FF0000
#FF0000	0.783422459893048	0.548666666666666	Private 4-14	#FF0000
#FF0000	0.794117647058823	0.526171717171717	Private 4-15	#FF0000
#FF0000	0.804812834224599	0.514696969696969	Private 4-16	#FF0000
#FF0000	0.82620320855615	0.438474747474748	Private 4-17	#FF0000
#FF0000	0.836898395721925	0.54040404040404	Private 4-18	#FF0000
#FF0000	0.933155080213904	0.607898989898989	Private 4-19	#FF0000
#FF0000	0.751336898395722	0.554181818181818	Private 4- 2	#FF0000
#FF0000	0.954545454545455	0.317262626262626	Private 4-20	#FF0000
#FF0000	0.783422459893048	0.598252525252525	Private 4- 3	#FF0000
#FF0000	0.879679144385027	0.371444444444444	Private 4- 4	#FF0000
#FF0000	0.911764705882353	0.474292929292929	Private 4- 5	#FF0000
#FF0000	0.655080213903743	0.558767676767677	Private 4- 6	#FF0000
#FF0000	0.655080213903743	0.567949494949495	Private 4- 7	#FF0000
#FF0000	0.762032085561497	0.515151515151515	Private 4- 8	#FF0000
#FF0000	0.762032085561497	0.623505050505051	Private 4- 9	#FF0000
#FF0000	0.772727272727273	0.319383838383838	RCAT Angora	#FF0000
#FF0000	0.729946524064171	0.58769696969697	Resnik	#FF0000
#0000FF	0.205882352941176	0.559888888888889	Richland	#0000FF
#FF0000	0.441176470588235	0.722676767676768	Ross	#FF0000
#FF0000	0.82620320855615	0.657050505050505	Savoy	#FF0000
#FF0000	0.152406417112299	0.623050505050505	Scioto	#FF0000
#0000FF	0.419786096256685	0.556929292929293	Shelby	#0000FF
#FF0000	0.665775401069519	0.411383838383838	Sparks	#FF0000
#FF0000	0.740641711229946	0.545	Spencer	#FF0000
#FF0000	0.804812834224599	0.662070707070707	Stressland	#FF0000
#FF0000	0.783422459893048	0.587232323232323	Thorne	#FF0000
#FF0000	0.879679144385027	0.48530303030303	U98-311442	#FF0000
#FF0000	0.622994652406417	0.651515151515151	Union	#FF0000
#FF0000	0.633689839572192	0.533909090909091	Vickery	#FF0000
#FF0000	0.31283422459893	0.573919191919192	Wabash	#FF0000
#0000FF	0.483957219251337	0.636818181818182	Wayne	#0000FF
#FF0000	0.56951871657754	0.662737373737374	Wells	#FF0000
#FF0000	0.633689839572192	0.570949494949494	Wells II	#FF0000
#0000FF	0.558823529411765	0.551424242424242	Williams	#0000FF
#FF0000	0.665775401069519	0.554181818181818	Williams 82	#FF0000
#0000FF	0.590909090909091	0.480252525252525	Woodworth	#0000FF
#0000FF	0.697860962566845	0.497242424242424	Zane	#0000FF
